logFC	logCPM	PValue	FDR	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	CF_1	CF_2	CF_3	NB_1	NB_2	NB_3	DE	Regulation
Eco1236	1.10323285331169	3.32731659954464	0.0338818469093208	0.0676532695484319	6	6	8	40	21	18	3.76946097440863	5.47894738546809	7.03829946886713	15.4224777464778	10.9843636090478	7.91404438332417	93.23	DOWN_CF_UP_NB
Eco1073	-0.945039940060936	3.86313737120306	0.0339677451157281	0.0677879647369254	21	21	27	32	15	19	13.1931134104302	19.1763158491383	23.7542607074266	12.3379821971823	7.84597400646271	8.35371351573107	93.22	UP_CF_DOWN_NB
Eco1017	-0.798759848190591	6.77225263379691	0.0340330907878633	0.0678815202041158	188	181	151	164	124	252	118.109777198137	165.281579461621	132.847902474867	63.2321587605591	64.8600517867584	110.796621366538	93.21	UP_CF_DOWN_NB
Eco2436	-0.780667504486771	8.84196486055963	0.0340605409175375	0.0678994297249826	780	770	622	1134	737	432	490.029926673122	703.131581135071	547.22778370442	437.227244112646	385.498856184201	189.93706519978	93.21	UP_CF_DOWN_NB
Eco1809	-0.773747659206454	11.5703075028259	0.0345350547191985	0.0688080548226416	4655	4742	4840	5925	4332	4965	2924.47347264536	4330.19475031494	4258.17117866462	2284.45451619703	2265.91729306643	2182.95724240025	93.12	UP_CF_DOWN_NB
Eco2133	0.81467108869774	6.1391205438191	0.0347057510987337	0.0691106939539248	70	38	80	278	129	198	43.977044701434	34.7000001079645	70.3829946886713	107.186220338021	67.4753764555793	87.0544882165659	93.09	DOWN_CF_UP_NB
Eco0820	-0.796900287000114	6.68618788499692	0.0348396730261567	0.0693314698300138	168	179	140	157	148	199	105.544907283442	163.455263666465	123.170240705175	60.5332251549255	77.4136101970987	87.4941573489728	93.07	UP_CF_DOWN_NB
Eco1151	0.787219216616316	7.5613490169984	0.0348732012284264	0.0693314698300138	268	113	158	674	498	431	168.369256856919	103.186842426316	139.006414510126	259.868750028151	260.486337014562	189.497396067373	93.07	DOWN_CF_UP_NB
EcoC0003	-0.88746702937627	4.63346436270026	0.0348584891048275	0.0693314698300138	73	26	27	42	32	41	45.8617751886383	23.7421053370284	23.7542607074266	16.1936016338017	16.7380778804538	18.0264344286828	93.07	UP_CF_DOWN_NB
Eco1913	0.782442407156535	7.54135453467312	0.0351364175780494	0.0698170113604917	349	93	114	630	404	556	219.256980011435	84.9236844747553	100.295767431357	242.904024507026	211.318233240729	244.456037618236	93.02	DOWN_CF_UP_NB
Eco2288	-0.774538183627696	9.18751877970178	0.0351910439780314	0.0698877783161768	974	872	909	1096	826	991	611.909164845667	796.273686688029	799.726777150028	422.575890253493	432.051635289213	435.712110215236	93.01	UP_CF_DOWN_NB
Eco0499	-0.778771041147462	8.24393029548209	0.0352525510559865	0.0699721261780813	734	394	371	681	460	377	461.130725869322	359.784211645738	326.401137868713	262.567683633785	240.609869531523	165.755262917401	93	UP_CF_DOWN_NB
Eco1159	0.787810790016141	7.51475397614021	0.0354954349902835	0.0703782195384478	147	196	145	624	378	566	92.3517938730114	178.978947925291	127.569177873217	240.590652845054	197.71854496286	248.852728942305	92.96	DOWN_CF_UP_NB
Eco3232	1.46318254473416	2.14276847766991	0.0354790880968546	0.0703782195384478	3	0	3	15	11	4	1.88473048720431	0	2.63936230082517	5.78342915492919	5.75371427140599	1.75867652962759	92.96	DOWN_CF_UP_NB
Eco2384	-0.869886637238326	4.75526048549071	0.0356188168964173	0.0705847821623882	52	33	46	44	49	32	32.6686617782081	30.1342106200745	40.470221945986	16.9647255211256	25.6301817544448	14.0694122370208	92.94	UP_CF_DOWN_NB
Eco2021	-0.770425060327499	9.96147548776333	0.035722028315485	0.0707511724610576	1739	1548	1438	1852	1321	1832	1092.51543908277	1413.56842545077	1265.13432952887	714.060719661923	690.968777502482	805.473850569438	92.92	UP_CF_DOWN_NB
Eco2461	-0.768987017714216	10.753907872826	0.0358120060884505	0.0708911870657749	3258	2334	2672	2861	2293	3477	2046.81730910388	2131.31053294709	2350.79202260162	1103.09272081683	1199.38789312127	1528.72957337879	92.91	UP_CF_DOWN_NB
Eco1914	0.770919154410355	9.15490763917857	0.0359517207631731	0.0711294539964609	1045	261	412	1868	1324	1673	656.514453042836	238.334211267862	362.472422646657	720.229710760515	692.537972303775	735.566458516741	92.89	DOWN_CF_UP_NB
Eco3316	-0.823187015176011	5.56945755324922	0.0360555873685622	0.0712965783576302	70	70	84	120	69	45	43.977044701434	63.921052830461	73.9021444231049	46.2674332394335	36.0914804297284	19.7851109583104	92.87	UP_CF_DOWN_NB
Eco3045	1.20892086839244	2.84836418583093	0.0361354875496782	0.0714161571143103	5	4	4	22	26	5	3.14121747867386	3.65263159031206	3.51914973443357	8.48236276056281	13.5996882778687	2.19834566203449	92.86	DOWN_CF_UP_NB
Eco1686	0.784851015368502	7.29695560099161	0.0362202603057853	0.0715452320709655	190	130	118	536	344	461	119.366264189607	118.710526685142	103.81491716579	206.661201802803	179.934337214878	202.68747003958	92.85	DOWN_CF_UP_NB
Eco1232	-0.778420744000711	7.60776108176815	0.0362923574032523	0.071649143831555	395	298	248	386	293	292	248.156180815235	272.121053478248	218.187283534881	148.826910253511	153.258025592905	128.383386662814	92.84	UP_CF_DOWN_NB
Eco2311	0.817442043959302	5.82072610296148	0.036414562708006	0.0718518156278207	73	29	52	242	171	60	45.8617751886383	26.4815790297624	45.7489465476364	93.3059903661909	89.4441036736749	26.3801479444139	92.81	DOWN_CF_UP_NB
Eco1143	-0.876431205731554	4.45839505531446	0.0367644094950154	0.0725032024161356	38	39	28	41	22	41	23.8732528379213	35.6131580055426	24.634048141035	15.8080396901398	11.507428542812	18.0264344286828	92.75	UP_CF_DOWN_NB
Eco1861	0.787852282745867	6.86538692750982	0.0367914152119763	0.0725175562033378	165	79	86	367	249	372	103.660176796237	72.1394739086631	75.6617192903217	141.501233323934	130.243168507281	163.556917255366	92.75	DOWN_CF_UP_NB
Eco1165	-0.76917135138667	8.52246885228543	0.0371205327706627	0.073127051696118	666	514	571	709	559	568	418.410168159358	469.363159355099	502.358624590392	273.36341805632	292.393297974177	249.732067207118	92.69	UP_CF_DOWN_NB
Eco1246	-0.775057936072405	7.5481788463493	0.0372856741362629	0.0734130359533489	317	265	304	308	193	441	199.153188147922	241.986842858174	267.455379816951	118.753078647879	100.951532216487	193.894087391442	92.66	UP_CF_DOWN_NB
Eco1681	-0.774707293692457	7.75675795894785	0.0373073942366512	0.0734164781659153	523	241	305	508	300	284	328.571348269285	220.071053316301	268.335167250559	195.865467380268	156.919480129254	124.866033603559	92.66	UP_CF_DOWN_NB
Eco3252	-0.767282904055089	8.64912851045821	0.0374706413061669	0.0736982757846279	703	621	578	719	684	583	441.655177501544	567.071054395947	508.51713662565	277.219037492939	357.776414694699	256.327104193222	92.63	UP_CF_DOWN_NB
Eco1207	0.769636625784406	7.98874176216376	0.0375262165234129	0.0737681133369336	462	142	156	889	585	691	290.248495029464	129.668421456078	137.246839642909	342.76456791547	305.992986252046	303.811370493167	92.62	DOWN_CF_UP_NB
Eco0379	-0.797763875302423	6.05250964647772	0.0375625141927481	0.0738000011611661	107	126	80	106	94	125	67.2220540436205	115.05789509483	70.3829946886713	40.8695660281662	49.168103773833	54.9586415508623	92.62	UP_CF_DOWN_NB
Eco3238	0.772220514084966	7.91678374461607	0.0375985229034908	0.0738312874963848	308	161	216	894	576	593	193.49899668631	147.01842151006	190.034085659413	344.69237763378	301.285401848168	260.723795517291	92.62	DOWN_CF_UP_NB
Eco3215	-1.52221893588293	1.8074641698425	0.0378065690149688	0.0742001856374936	4	4	7	2	4	3	2.51297398293908	3.65263159031206	6.15851203525874	0.771123887323891	2.09225973505672	1.3190073972207	92.58	UP_CF_DOWN_NB
Eco1883	0.772009918541042	7.60030055913971	0.0380405298944355	0.0746195239551467	320	94	156	691	427	538	201.037918635127	85.8368423723334	137.246839642909	266.423303070405	223.348726717305	236.541993234911	92.54	DOWN_CF_UP_NB
Eco1705	0.782358217686204	6.98886367623531	0.0380693279678489	0.0746361864585668	168	108	81	455	355	258	105.544907283442	98.6210529384256	71.2627821222797	175.430684366185	185.688051486284	113.43463616098	92.54	DOWN_CF_UP_NB
Eco0359	-0.772722452122396	7.29273620095324	0.0384017881597232	0.0752077641316689	266	220	256	295	273	206	167.112769865449	200.894737467163	225.225583003748	113.740773380274	142.796726917621	90.5718412758211	92.48	UP_CF_DOWN_NB
Eco1025	-0.760858875796135	9.34485861245102	0.0383956959474389	0.0752077641316689	774	1098	1098	1415	1143	693	486.260465698713	1002.64737154066	966.006602102014	545.570150281653	597.863219292458	304.690708757981	92.48	UP_CF_DOWN_NB
Eco2980	-0.763391091409384	8.30527905349903	0.0387575285599207	0.0758640441886414	445	460	563	611	432	550	279.568355601973	420.052632885887	495.320325121524	235.578347577449	225.964051386126	241.818022823794	92.41	UP_CF_DOWN_NB
Eco2969	-0.758660887314902	9.39165017845729	0.0389364615450634	0.0761737267906616	1075	1076	995	1397	1116	852	675.361757914879	982.557897793944	875.38849644035	538.630035295738	583.740466080825	374.598100810678	92.38	UP_CF_DOWN_NB
Eco1703	-0.762808965245663	8.17254551033107	0.0390713063545709	0.0763968734890439	428	444	472	776	424	274	268.888216174482	405.442106524638	415.259668663161	299.19606828167	221.779531916013	120.46934227949	92.36	UP_CF_DOWN_NB
Eco0644	0.757307512774138	9.73843602433035	0.0392085320059291	0.0766244357542771	968	577	870	3166	1897	2273	608.139703871258	526.892106902514	765.415067239301	1220.68911363372	992.25417935065	999.36793796088	92.34	DOWN_CF_UP_NB
Eco2816	-0.761874316637719	8.18385705234536	0.0394081204421384	0.0769735657520196	570	383	442	476	360	625	358.09879256882	349.73947477238	388.866045654909	183.527485183086	188.303376155105	274.793207754312	92.3	UP_CF_DOWN_NB
Eco2123	0.826829756599958	5.11224805521113	0.0398634440459341	0.0778215721257853	49	13	31	154	79	56	30.7839312910038	11.8710526685142	27.2734104418601	59.3765393239396	41.3221297673703	24.6214714147863	92.22	DOWN_CF_UP_NB
Eco2072	0.764103783883253	7.74778672809551	0.0399381697396409	0.0779260679208706	322	135	167	800	494	539	202.294405626596	123.276316173032	146.924501412601	308.449554929557	258.394077279505	236.981662367318	92.21	DOWN_CF_UP_NB
Eco1329	-0.858886808096443	4.69409530211809	0.0399715942416116	0.0779499100435885	58	24	45	41	46	33	36.4381227526167	21.9157895418723	39.5904345123776	15.8080396901398	24.0609869531523	14.5090813694276	92.21	UP_CF_DOWN_NB
Eco3075	0.753081928406754	10.0425016889921	0.0400545212715823	0.0780702121921191	1522	804	751	3263	2582	3082	956.186600508322	734.178949652724	660.720362639902	1258.08862216893	1350.55365897911	1355.06026607806	92.19	DOWN_CF_UP_NB
Eco3248	-0.81096620919527	5.40624451721998	0.0403018337407754	0.078510620472226	62	67	70	82	43	85	38.9510967355558	61.181579137727	61.5851203525874	31.6160793802796	22.4917921518598	37.3718762545864	92.15	UP_CF_DOWN_NB
Eco0338	0.760128199589986	7.85954596748575	0.0407324470704049	0.0792654713768176	360	118	202	688	369	932	226.167658464518	107.752631914206	177.717061588895	265.266617239419	193.010960558983	409.771631403229	92.07	DOWN_CF_UP_NB
Eco1801	0.761002722460925	7.76882217250009	0.0407290627125779	0.0792654713768176	334	137	165	625	421	805	209.833327575414	125.102631968188	145.164926545385	240.976214788716	220.21033711472	353.933651587553	92.07	DOWN_CF_UP_NB
Eco1397	-0.752443127477922	8.98249822822287	0.0409547863477857	0.0796559759864869	1381	537	618	957	666	937	867.604267609719	490.365790999394	543.708633969986	368.982780084482	348.361245886944	411.969977065264	92.03	UP_CF_DOWN_NB
Eco2692	-0.767189011959445	6.96133844680003	0.0409920498318258	0.0796862904187158	165	214	196	369	176	95	103.660176796237	195.415790081695	172.438336987245	142.272357211258	92.0594283424958	41.7685675786554	92.03	UP_CF_DOWN_NB
Eco0076	-0.774673250835581	6.61248045867639	0.041272589340599	0.0800273179542096	172	152	140	179	139	169	108.057881266381	138.800000431858	123.170240705175	69.0155879154883	72.7060257932211	74.3040833767658	92	UP_CF_DOWN_NB
Eco1756	0.757937478795972	7.98089382923445	0.0412981017843133	0.0800273179542096	279	212	216	746	506	893	175.279935310001	193.589474286539	190.034085659413	287.629209971812	264.670856484675	392.62453523936	92	DOWN_CF_UP_NB
Eco1985	-0.757263587440833	7.72474151605527	0.0412335748086612	0.0800273179542096	297	340	342	427	289	354	186.588318233227	310.473685176525	300.88730229407	164.634949943651	151.165765857848	155.642872872042	92	UP_CF_DOWN_NB
Eco2206	0.770608859752311	7.14750569213709	0.0412961655822079	0.0800273179542096	96	109	172	402	372	409	60.311375590538	99.5342108360036	151.323438580643	154.995901352102	194.580155360275	179.824675154421	92	DOWN_CF_UP_NB
Eco3324	-0.770738875737634	6.73130501564151	0.0412733444324774	0.0800273179542096	222	154	137	224	133	179	139.470056053119	140.626316227014	120.53087840435	86.3658753802759	69.567636190636	78.7007747008348	92	UP_CF_DOWN_NB
Eco3618	1.24624491514788	2.66130436383124	0.0412069642917127	0.0800273179542096	6	1	4	15	14	17	3.76946097440863	0.913157897578014	3.51914973443357	5.78342915492919	7.32290907269853	7.47437525091727	92	DOWN_CF_UP_NB
Eco3001	0.756227605268598	8.02063107684291	0.0413413089880151	0.0800688365858501	364	210	175	850	700	631	228.680632447457	191.763158491383	153.962800881469	327.727652112654	366.145453634926	277.431222548753	91.99	DOWN_CF_UP_NB
Eco3329	-0.759954050650373	7.41732903551688	0.0413642531586552	0.080071087209698	307	270	233	322	251	284	192.870753190575	246.552632346064	204.990472030755	124.150945859147	131.289298374809	124.866033603559	91.99	UP_CF_DOWN_NB
Eco0575	-0.802557346153648	5.51135877030236	0.0414166625412854	0.0801303428956659	65	85	63	83	74	65	40.8358272227601	77.6184212941312	55.4266083173287	32.0016413239415	38.7068050985494	28.5784936064484	91.99	UP_CF_DOWN_NB
Eco1906	-0.745610208543299	10.5107667244907	0.041821972163168	0.0808719461713865	2826	1950	2190	2385	1515	3543	1775.41611894646	1780.65790027713	1926.73447960238	919.565235633741	792.443374652733	1557.74773611764	91.91	UP_CF_DOWN_NB
Eco2936	0.749139839764285	9.09163418772125	0.0418454079033826	0.0808747210582725	580	422	531	2507	1958	124	364.381227526167	385.352632777922	467.167127246056	966.603792760498	1024.16114031027	54.5189724184554	91.91	DOWN_CF_UP_NB
Eco0219	-0.749797889451346	8.40058131768904	0.0421952472853481	0.0814478376783385	514	623	432	676	465	573	322.917156807672	568.897370191103	380.068171318825	260.639873915475	243.225194200344	251.930412869153	91.86	UP_CF_DOWN_NB
Eco1981	0.795498216980285	5.81243731795375	0.0422084142484316	0.0814478376783385	68	42	43	188	152	125	42.7205577099644	38.3526316982766	37.8308596451608	72.4856454084458	79.5058699321554	54.9586415508623	91.86	DOWN_CF_UP_NB
Eco3508	1.40988828678732	2.29035749107004	0.0421737721141691	0.0814478376783385	2	5	0	18	15	1	1.25648699146954	4.56578948789007	0	6.94011498591502	7.84597400646271	0.439669132406898	91.86	DOWN_CF_UP_NB
Eco3483	-0.767676644643634	6.68308117771357	0.042377759579429	0.0817317125991507	176	141	169	168	196	138	110.57085524932	128.7552635585	148.684076279818	64.7744065352069	102.520727017779	60.674340272152	91.83	UP_CF_DOWN_NB
Eco1200	0.746410152783493	9.24663188016156	0.0425295481247512	0.0819399672744612	634	519	551	1891	1416	1834	398.306376295845	473.92894884299	484.762875918224	729.097635464739	740.65994621008	806.353188834252	91.81	DOWN_CF_UP_NB
Eco2359	0.750862970013957	8.17666428820215	0.0425303203372339	0.0819399672744612	395	231	208	1247	779	439	248.156180815235	210.939474340521	182.995786190545	480.795743746446	407.467583402297	193.014749126628	91.81	DOWN_CF_UP_NB
Eco3118	-0.787978335335018	5.81726952371537	0.0426065555251353	0.0820438439551584	105	90	74	109	66	106	65.965567052151	82.1842107820213	65.104270087021	42.0262518591521	34.5222856284359	46.6049280351312	91.8	UP_CF_DOWN_NB
Eco3430	-0.758726732038126	7.25086489397768	0.0426947858388077	0.0821706977714435	323	233	179	283	240	237	202.922649122331	212.765790135677	157.481950615902	109.114030056331	125.535584103403	104.201584380435	91.78	UP_CF_DOWN_NB
Eco1044	-0.761874725162492	6.78296062135258	0.0428470769775001	0.0824206462424334	187	170	162	156	123	273	117.481533702402	155.236842588262	142.525564244559	60.1476632112635	64.3369868529942	120.029673147083	91.76	UP_CF_DOWN_NB
Eco1700	-0.742563208188636	9.62924703415031	0.0430183238187626	0.0827067773837715	1034	1161	1438	1581	985	1484	649.603774589753	1060.17631908807	1265.13432952887	609.573432929536	515.218959757718	652.468992491837	91.73	UP_CF_DOWN_NB
Eco0278	1.17680673715395	2.83258368843142	0.0430863236434917	0.0827744148523702	5	2	6	24	16	13	3.14121747867386	1.82631579515603	5.27872460165035	9.2534866478867	8.36903894022689	5.71569872128968	91.72	DOWN_CF_UP_NB
Eco0845	-0.745010763950882	8.80263312663188	0.0430985391804778	0.0827744148523702	889	591	658	1108	733	432	558.508467708212	539.676317468607	578.900131314322	427.202633577436	383.406596449144	189.93706519978	91.72	UP_CF_DOWN_NB
Eco1211	0.907804340572281	4.34463912532316	0.0431401398897651	0.0827942770491563	14	20	14	62	50	52	8.7954089402868	18.2631579515603	12.3170240705175	23.9048405070406	26.153246688209	22.8627948851587	91.72	DOWN_CF_UP_NB
Eco1518	0.74271448357709	9.62186064792911	0.0431539267753492	0.0827942770491563	978	558	727	2482	1762	2440	614.422138828606	509.542106848532	639.605464233301	956.964744168949	921.640413292486	1072.79268307283	91.72	DOWN_CF_UP_NB
Eco0482	-0.756458412462877	7.24642750821275	0.0432430294602313	0.0828787154826958	244	270	196	319	192	261	153.291412959284	246.552632346064	172.438336987245	122.994260028161	100.428467282723	114.753643558201	91.71	UP_CF_DOWN_NB
Eco2031	-0.756816405267541	7.2459150471	0.0432430294602313	0.0828787154826958	228	228	251	262	175	331	143.239517027528	208.200000647787	220.826645835706	101.01722923943	91.5363634087316	145.530482826683	91.71	UP_CF_DOWN_NB
EcoC0008	-0.914890525752859	3.8710002995772	0.0433195159028835	0.0829820429697757	38	15	19	20	20	25	23.8732528379213	13.6973684636702	16.7159612385594	7.71123887323891	10.4612986752836	10.9917283101725	91.7	UP_CF_DOWN_NB
Eco2786	-0.775895891760276	6.09599504241627	0.0434453358410871	0.0831797159124146	109	114	98	117	85	139	68.4785410350901	104.100000323894	86.2191684936224	45.1107474084477	44.4605193699553	61.1140094045589	91.68	UP_CF_DOWN_NB
Eco3595	0.765383697260857	6.35535952502626	0.0435149698643307	0.0832696664348151	144	33	63	290	178	220	90.467063385807	30.1342106200745	55.4266083173287	111.812963661964	93.1055582100241	96.7272091295177	91.67	DOWN_CF_UP_NB
